0.132605	0.132537	-8.39564	-8.40708	852.155
-0.00393794	-0.00410361	-18.9321	-18.9358	1057.96
-0.0127597	-0.0129062	17.1662	17.1678	-3613.25
-0.0294817	-0.029639	-20.5107	-20.5077	3768.38
-0.0252543	-0.0253148	21.3578	21.3669	-4196.13
-0.0081717	-0.00818675	-17.9406	-17.9345	3930.96
-0.00961868	-0.0095238	17.651	17.6608	-3562.49
-0.0128069	-0.0126537	-18.2888	-18.281	3595.14
-0.0122116	-0.0119327	18.4081	18.4191	-3673.81
-0.00984181	-0.00949992	-17.934	-17.9264	3635.47
0.000747027	0.00120237	20.0537	20.0618	-3801.91
0.0158462	0.0163151	-17.0312	-17.0303	3712.22
0.00899434	0.00950011	15.6606	15.6618	-3269.85
-0.0138395	-0.013362	-20.2296	-20.2308	3591.14
-0.0122191	-0.0117089	20.5541	20.555	-4083.68
-0.00267325	-0.00221824	-18.6442	-18.6493	3921.88
-0.000760501	-0.000319034	19.027	19.023	-3769.78
0.00214559	0.00248945	-18.4455	-18.4546	3749.93
0.00119254	0.0014834	18.2547	18.2472	-3672.12
-0.00135584	-0.00119036	-18.7648	-18.776	3704.41
-0.00162335	-0.00152572	18.7112	18.7027	-3750.27
-0.00205712	-0.0020917	-18.7981	-18.8096	3753.22
-0.00222429	-0.00232454	18.7646	18.7568	-3759.09
-0.00362018	-0.00384103	-19.0441	-19.0538	3783.04
-0.00305495	-0.00331916	19.1572	19.1519	-3823.28
-0.000655325	-0.00101244	-18.677	-18.684	3785.68
-0.000627499	-0.000999681	18.6826	18.6803	-3738.6
-0.00107721	-0.00150952	-18.7726	-18.776	3747.82
-0.00138057	-0.0017902	18.7119	18.7136	-3751.21
-0.00227955	-0.00270909	-18.8919	-18.8911	3762.58
-0.0021076	-0.00247274	18.9263	18.9321	-3784.77
-0.00160109	-0.00194679	-18.825	-18.8206	3777.37
-0.00141081	-0.00165798	18.8631	18.872	-3771.61
-0.00111437	-0.00131381	-18.8037	-18.7969	3769.01
-0.00111704	-0.00119662	18.8033	18.8139	-3763.4
-0.0011874	-0.00120534	-18.8173	-18.8095	3764.44
-0.0011926	-0.00108458	18.8164	18.8272	-3766.05
-0.00138699	-0.00121945	-18.8553	-18.848	3769.57
-0.00132078	-0.00103727	18.8686	18.878	-3775.06
-0.00129302	-0.000967916	-18.863	-18.8579	3775.61
-0.00121946	-0.000803391	18.8778	18.8844	-3776.71
-0.00117467	-0.000747963	-18.8688	-18.8671	3777.16
-0.00116489	-0.000682681	18.8708	18.8738	-3776.56
-0.00133155	-0.000876893	-18.9042	-18.9063	3780.01
-0.00132549	-0.000854421	18.9054	18.9045	-3783.6
-0.00148448	-0.00107947	-18.9373	-18.9432	3786.76
-0.00144706	-0.00106164	18.9448	18.9404	-3790.89
-0.00152926	-0.0012421	-18.9613	-18.9701	3793.08
-0.00149211	-0.00125133	18.9687	18.962	-3795.73
-0.00158011	-0.00145787	-18.9864	-18.9969	3797.95
-0.00154717	-0.00148402	18.993	18.9854	-3800.72
-0.00164958	-0.00170971	-19.0136	-19.0241	3803.05
-0.00160131	-0.00171687	19.0232	19.0163	-3806.52
-0.00167017	-0.00189739	-19.037	-19.046	3808.38
-0.00160005	-0.00186348	19.0511	19.0465	-3811.7
-0.00161771	-0.00196703	-19.0547	-19.0608	3812.91
-0.00153508	-0.00188938	19.0712	19.0699	-3815.5
-0.00153446	-0.00193952	-19.0711	-19.0736	3816.57
-0.00144442	-0.0018169	19.0892	19.0917	-3818.94
-0.00144192	-0.001827	-19.0887	-19.0873	3820.14
-0.0013427	-0.00165806	19.1086	19.1147	-3822.63
-0.00133446	-0.00162814	-19.1069	-19.1024	3823.94
-0.00122993	-0.00142388	19.1279	19.1368	-3826.35
-0.00122872	-0.00137676	-19.1276	-19.121	3828
-0.00112635	-0.00115717	19.1482	19.1585	-3830.41
-0.00115215	-0.0011272	-19.1533	-19.1461	3832.66
-0.00105556	-0.000911447	19.1728	19.1828	-3835.4
-0.00111623	-0.000922581	-19.1849	-19.1787	3838.33
-0.00102588	-0.000726944	19.203	19.2113	-3841.55
-0.00111973	-0.000792371	-19.2218	-19.218	3845.1
-0.00103574	-0.00063021	19.2387	19.244	-3848.79
-0.00115993	-0.000758076	-19.2635	-19.2631	3852.87
-0.00108128	-0.000636605	19.2793	19.281	-3857.04
-0.00123008	-0.000826306	-19.3091	-19.3125	3861.5
-0.00115316	-0.000743635	19.3245	19.3226	-3866.15
-0.0013144	-0.000981252	-19.3569	-19.3636	3870.79
-0.00123413	-0.000927169	19.3729	19.368	-3875.81
-0.00139307	-0.0011897	-19.4048	-19.4139	3880.4
-0.0013046	-0.00114829	19.4225	19.4158	-3885.63
-0.00144893	-0.00141009	-19.4514	-19.4616	3890
-0.00134814	-0.00136225	19.4716	19.4647	-3895.27
-0.00146919	-0.00159876	-19.4959	-19.5054	3899.33
-0.0013531	-0.00152545	19.5191	19.5136	-3904.53
-0.00144663	-0.00171691	-19.5379	-19.5453	3908.26
