0.173623	0.173536	0.617965	0.60056	-61.0235
0.00226967	0.00200054	-35.8083	-35.8157	3675.17
-0.00304236	-0.00327308	34.7437	34.7468	-7070.8
-0.0177419	-0.0180024	-37.6888	-37.6847	7255.27
0.0022145	0.00210915	41.6932	41.706	-7964.42
-0.00516983	-0.00523828	-43.1744	-43.1657	8511.96
-0.00224491	-0.00211251	43.7623	43.7773	-8724.17
-0.00806232	-0.00790269	-44.9291	-44.9241	8895.84
-0.00103107	-0.000732354	46.3416	46.3474	-9162.51
-0.00777298	-0.00756883	-47.6949	-47.7031	9436.27
-7.45478e-05	0.000137256	49.2414	49.2344	-9735.3
-0.00749483	-0.00750159	-50.7324	-50.7498	10036.9
0.000773273	0.000722299	52.3938	52.3855	-10362.4
-0.0061403	-0.00638793	-53.7841	-53.7943	10665.8
0.000811642	0.000640701	55.1822	55.1887	-10954.6
-0.00566205	-0.00586889	-56.4839	-56.4779	11222.7
0.00072925	0.000759895	57.7711	57.7898	-11491.6
-0.0059126	-0.00584604	-59.1067	-59.099	11752.5
0.000782952	0.00105166	60.4559	60.4648	-12031.3
-0.00565265	-0.00550482	-61.7517	-61.7623	12295.4
0.000948307	0.00110734	63.0812	63.0725	-12568.2
-0.00441814	-0.00453339	-64.1639	-64.1834	12809.2
0.000969589	0.000852525	65.2494	65.2467	-13035.6
-0.00366136	-0.00392715	-66.1837	-66.1853	13236.6
0.000780759	0.000732149	67.0809	67.0991	-13428.9
-0.00414138	-0.00416166	-68.0726	-68.0629	13616.8
0.000834731	0.00107683	69.0786	69.0922	-13826.2
-0.00408712	-0.0039535	-70.072	-70.0814	14026.6
0.0010516	0.00122131	71.1091	71.1009	-14238.7
-0.00304612	-0.00317853	-71.9389	-71.9596	14426.5
0.00124484	0.00113149	72.8051	72.8047	-14604.2
-0.00239019	-0.0026419	-73.5404	-73.5392	14764.8
0.00111827	0.001139	74.2517	74.2731	-14916.7
-0.0028977	-0.00285789	-75.0623	-75.0551	15070
0.00133838	0.00161043	75.9207	75.9279	-15244.1
-0.00268586	-0.00262453	-76.736	-76.7539	15414.7
0.00179602	0.00184796	77.6415	77.6315	-15593.2
-0.00187831	-0.00212395	-78.3878	-78.4023	15762.2
0.00202526	0.0019249	79.1787	79.1914	-15921.8
-0.00187951	-0.00200859	-79.9686	-79.959	16083.9
0.00202819	0.00222993	80.7632	80.7824	-16247.5
-0.00227417	-0.00216656	-81.6346	-81.6423	16420.3
0.00244857	0.00263199	82.5912	82.5835	-16607.9
-0.00174997	-0.00191196	-83.4458	-83.4677	16797
0.00292818	0.00282901	84.3935	84.3975	-16981.9
-0.00139458	-0.00161112	-85.2707	-85.2651	17172.8
0.00280532	0.00293936	86.1265	86.1497	-17349.8
-0.00187384	-0.00178868	-87.0751	-87.0771	17540.3
0.00296551	0.00319613	88.0581	88.0537	-17736.8
-0.00153306	-0.00166048	-88.9757	-88.9996	17938.7
0.00340861	0.00333096	89.9783	89.9799	-18134.2
-0.00102283	-0.00125725	-90.8799	-90.8758	18336.7
0.00312737	0.00326337	91.728	91.7523	-18513.9
-0.00147599	-0.00140277	-92.6634	-92.6663	18705.5
0.0030527	0.00327547	93.5853	93.5799	-18893
-0.00110285	-0.00126808	-94.4362	-94.4601	19084.4
0.00332581	0.00325209	95.3372	95.3433	-19261.7
-0.000621444	-0.000820432	-96.1418	-96.1345	19446
0.00279706	0.00300032	96.8441	96.8665	-19596.9
-0.00106881	-0.00100361	-97.6326	-97.6434	19760.1
0.00264563	0.00280013	98.3896	98.3805	-19915.1
-0.000498892	-0.00074741	-99.0374	-99.0565	20069
0.00269071	0.00264851	99.6903	99.7071	-20199.6
-0.000284441	-0.000380073	-100.297	-100.288	20338.1
0.00196652	0.00224642	100.763	100.776	-20443.6
-0.000599713	-0.000608213	-101.292	-101.314	20555
0.00189993	0.00192805	101.801	101.794	-20658.5
9.16549e-05	-0.000195509	-102.177	-102.182	20756.6
0.00159997	0.00168197	102.492	102.518	-20824.4
-0.00015116	-0.000124191	-102.85	-102.849	20900.6
0.000907639	0.00116198	103.071	103.069	-20956.1
-9.5751e-05	-0.000264606	-103.285	-103.311	21006.2
0.00100357	0.000952058	103.512	103.52	-21050
0.000370123	0.000183476	-103.644	-103.637	21090.3
0.00013041	0.000373991	103.605	103.626	-21097.4
-0.000329152	-0.000296135	-103.704	-103.721	21105.6
5.63697e-05	0.000155571	103.785	103.776	-21123.7
0.000187639	-9.79459e-05	-103.767	-103.78	21130.1
-0.000143669	-0.000116446	103.707	103.731	-21123.1
-7.24868e-05	-8.84813e-05	-103.694	-103.688	21114.1
-0.00086652	-0.000584705	103.539	103.543	-21097.5
-0.000256268	-0.000366176	-103.424	-103.45	21067
-0.000472075	-0.000509637	103.382	103.384	-21053.7
0.000260829	2.62254e-05	-103.238	-103.234	21030.8
-0.000909384	-0.000715402	103.009	103.034	-20994.2
-0.000343334	-0.000291316	-102.898	-102.908	20955.7
-0.000896013	-0.000735482	102.788	102.78	-20935.2
3.29315e-05	-0.000222984	-102.608	-102.627	20901.4
-0.000909964	-0.000933637	102.422	102.441	-20867.4
